permit_number,issue_date,work_type,project_name,description,address,city,zip_code,owner_name,contractor,contractor_phone,estimated_cost,status,council_district
SA25114852,2025-11-12,PLUMBING,San Antonio Project 3853,Construction work at 4006 Commerce St,9983 San Pedro Ave,San Antonio,78238,San Antonio Property Owner 3853,San Antonio Builders LLC 3,(210) 313-2292,277414,FINALED,District 10
SA25114853,2025-11-17,ADDITION,San Antonio Project 3854,Construction work at 2602 Broadway,5950 Broadway,San Antonio,78255,San Antonio Property Owner 3854,San Antonio Builders LLC 4,(210) 503-1855,197278,PENDING,District 2
SA25114854,2025-11-04,ELECTRICAL,San Antonio Project 3855,Construction work at 7798 San Pedro Ave,7428 Broadway,San Antonio,78238,San Antonio Property Owner 3855,San Antonio Builders LLC 5,(210) 974-6554,301556,APPROVED,District 8
SA25114855,2025-11-02,ADDITION,San Antonio Project 3856,Construction work at 684 Broadway,5841 Main St,San Antonio,78245,San Antonio Property Owner 3856,San Antonio Builders LLC 6,(210) 305-4716,406868,ISSUED,District 10
SA25114856,2025-11-18,ELECTRICAL,San Antonio Project 3857,Construction work at 5253 San Pedro Ave,7569 Commerce St,San Antonio,78271,San Antonio Property Owner 3857,San Antonio Builders LLC 7,(210) 821-5946,212292,PENDING,District 7
SA25114857,2025-11-08,ADDITION,San Antonio Project 3858,Construction work at 1215 Commerce St,4654 Broadway,San Antonio,78291,San Antonio Property Owner 3858,San Antonio Builders LLC 8,(210) 870-3681,307912,ISSUED,District 5
SA25114858,2025-11-19,ADDITION,San Antonio Project 3859,Construction work at 6629 Main St,3693 San Pedro Ave,San Antonio,78279,San Antonio Property Owner 3859,San Antonio Builders LLC 9,(210) 877-3154,102218,ISSUED,District 6
SA25114859,2025-11-10,REMODEL,San Antonio Project 3860,Construction work at 4545 Main St,9406 Main St,San Antonio,78267,San Antonio Property Owner 3860,San Antonio Builders LLC 10,(210) 901-9929,357266,PENDING,District 7
SA25114860,2025-11-26,NEW CONSTRUCTION,San Antonio Project 3861,Construction work at 8180 Commerce St,1939 Broadway,San Antonio,78271,San Antonio Property Owner 3861,San Antonio Builders LLC 1,(210) 410-8205,330165,ISSUED,District 6
SA25114861,2025-11-11,REPAIR,San Antonio Project 3862,Construction work at 7315 Main St,8857 San Pedro Ave,San Antonio,78292,San Antonio Property Owner 3862,San Antonio Builders LLC 2,(210) 501-3177,166257,FINALED,District 6
SA25114862,2025-11-04,PLUMBING,San Antonio Project 3863,Construction work at 7235 Main St,5486 Broadway,San Antonio,78239,San Antonio Property Owner 3863,San Antonio Builders LLC 3,(210) 536-5499,361536,PENDING,District 8
SA25114863,2025-11-15,PLUMBING,San Antonio Project 3864,Construction work at 4514 San Pedro Ave,446 Commerce St,San Antonio,78252,San Antonio Property Owner 3864,San Antonio Builders LLC 4,(210) 376-8319,260520,APPROVED,District 3
SA25114864,2025-11-26,REMODEL,San Antonio Project 3865,Construction work at 3595 San Pedro Ave,5522 Main St,San Antonio,78226,San Antonio Property Owner 3865,San Antonio Builders LLC 5,(210) 818-4951,136977,FINALED,District 3
SA25114865,2025-11-06,ADDITION,San Antonio Project 3866,Construction work at 1706 Houston St,8432 Houston St,San Antonio,78296,San Antonio Property Owner 3866,San Antonio Builders LLC 6,(210) 633-2524,416438,PENDING,District 5
SA25114866,2025-10-30,ELECTRICAL,San Antonio Project 3867,Construction work at 5013 Main St,9103 Houston St,San Antonio,78285,San Antonio Property Owner 3867,San Antonio Builders LLC 7,(210) 705-2805,229450,PENDING,District 7
SA25114867,2025-11-18,PLUMBING,San Antonio Project 3868,Construction work at 6602 Broadway,1172 Main St,San Antonio,78257,San Antonio Property Owner 3868,San Antonio Builders LLC 8,(210) 489-7987,227511,PENDING,District 7
SA25114868,2025-11-18,REPAIR,San Antonio Project 3869,Construction work at 5179 San Pedro Ave,8940 San Pedro Ave,San Antonio,78262,San Antonio Property Owner 3869,San Antonio Builders LLC 9,(210) 333-4578,481517,ISSUED,District 8
SA25114869,2025-11-11,PLUMBING,San Antonio Project 3870,Construction work at 2185 San Pedro Ave,6507 Houston St,San Antonio,78219,San Antonio Property Owner 3870,San Antonio Builders LLC 10,(210) 639-9974,452841,APPROVED,District 9
SA25114870,2025-11-20,ADDITION,San Antonio Project 3871,Construction work at 4775 Broadway,7675 Commerce St,San Antonio,78283,San Antonio Property Owner 3871,San Antonio Builders LLC 1,(210) 375-9679,91918,ISSUED,District 2
SA25114871,2025-11-25,REMODEL,San Antonio Project 3872,Construction work at 3298 Commerce St,3134 Broadway,San Antonio,78233,San Antonio Property Owner 3872,San Antonio Builders LLC 2,(210) 785-4492,288102,APPROVED,District 9
SA25114872,2025-11-07,NEW CONSTRUCTION,San Antonio Project 3873,Construction work at 3949 Broadway,7665 Broadway,San Antonio,78231,San Antonio Property Owner 3873,San Antonio Builders LLC 3,(210) 635-6880,68809,APPROVED,District 7
SA25114873,2025-11-20,ELECTRICAL,San Antonio Project 3874,Construction work at 7459 Commerce St,3422 Main St,San Antonio,78278,San Antonio Property Owner 3874,San Antonio Builders LLC 4,(210) 996-4918,197529,ISSUED,District 1
SA25114874,2025-11-17,REMODEL,San Antonio Project 3875,Construction work at 8412 Main St,8681 Commerce St,San Antonio,78210,San Antonio Property Owner 3875,San Antonio Builders LLC 5,(210) 782-5352,424657,PENDING,District 1
SA25114875,2025-11-10,NEW CONSTRUCTION,San Antonio Project 3876,Construction work at 3167 Broadway,7048 Broadway,San Antonio,78268,San Antonio Property Owner 3876,San Antonio Builders LLC 6,(210) 682-1378,492376,PENDING,District 10
SA25114876,2025-11-03,ADDITION,San Antonio Project 3877,Construction work at 7592 Broadway,8832 Commerce St,San Antonio,78293,San Antonio Property Owner 3877,San Antonio Builders LLC 7,(210) 392-8409,166888,FINALED,District 7
SA25114877,2025-11-28,ELECTRICAL,San Antonio Project 3878,Construction work at 3184 Broadway,9789 Houston St,San Antonio,78277,San Antonio Property Owner 3878,San Antonio Builders LLC 8,(210) 474-3009,344806,PENDING,District 3
SA25114878,2025-11-09,NEW CONSTRUCTION,San Antonio Project 3879,Construction work at 1980 San Pedro Ave,4958 Broadway,San Antonio,78274,San Antonio Property Owner 3879,San Antonio Builders LLC 9,(210) 675-3743,479958,APPROVED,District 8
SA25114879,2025-11-13,PLUMBING,San Antonio Project 3880,Construction work at 1603 Main St,7512 Commerce St,San Antonio,78262,San Antonio Property Owner 3880,San Antonio Builders LLC 10,(210) 370-9447,185800,ISSUED,District 6
SA25114880,2025-11-11,REMODEL,San Antonio Project 3881,Construction work at 6596 Broadway,9383 Broadway,San Antonio,78262,San Antonio Property Owner 3881,San Antonio Builders LLC 1,(210) 686-9257,195148,APPROVED,District 9
SA25114881,2025-11-27,ELECTRICAL,San Antonio Project 3882,Construction work at 5155 Broadway,2944 San Pedro Ave,San Antonio,78234,San Antonio Property Owner 3882,San Antonio Builders LLC 2,(210) 458-4346,220943,APPROVED,District 3
SA25114882,2025-11-05,REMODEL,San Antonio Project 3883,Construction work at 6648 Houston St,2341 Broadway,San Antonio,78273,San Antonio Property Owner 3883,San Antonio Builders LLC 3,(210) 851-1092,194405,APPROVED,District 5
SA25114883,2025-10-30,NEW CONSTRUCTION,San Antonio Project 3884,Construction work at 9499 Broadway,4086 Commerce St,San Antonio,78217,San Antonio Property Owner 3884,San Antonio Builders LLC 4,(210) 317-4416,190175,ISSUED,District 9
SA25114884,2025-11-14,PLUMBING,San Antonio Project 3885,Construction work at 4971 San Pedro Ave,2592 San Pedro Ave,San Antonio,78266,San Antonio Property Owner 3885,San Antonio Builders LLC 5,(210) 468-8066,414063,PENDING,District 4
SA25114885,2025-11-11,PLUMBING,San Antonio Project 3886,Construction work at 5156 Main St,2863 Commerce St,San Antonio,78298,San Antonio Property Owner 3886,San Antonio Builders LLC 6,(210) 266-3336,272852,FINALED,District 1
SA25114886,2025-11-21,NEW CONSTRUCTION,San Antonio Project 3887,Construction work at 413 Main St,7924 Main St,San Antonio,78238,San Antonio Property Owner 3887,San Antonio Builders LLC 7,(210) 570-5836,191522,PENDING,District 3
SA25114887,2025-10-30,REPAIR,San Antonio Project 3888,Construction work at 3954 Houston St,9252 Main St,San Antonio,78250,San Antonio Property Owner 3888,San Antonio Builders LLC 8,(210) 770-8103,286484,FINALED,District 9
SA25114888,2025-11-03,PLUMBING,San Antonio Project 3889,Construction work at 961 Houston St,5648 Main St,San Antonio,78255,San Antonio Property Owner 3889,San Antonio Builders LLC 9,(210) 355-5509,90538,APPROVED,District 5
SA25114889,2025-11-08,ADDITION,San Antonio Project 3890,Construction work at 3610 Main St,2831 San Pedro Ave,San Antonio,78280,San Antonio Property Owner 3890,San Antonio Builders LLC 10,(210) 632-3711,403200,PENDING,District 10
SA25114890,2025-11-13,REMODEL,San Antonio Project 3891,Construction work at 7747 Broadway,7918 Commerce St,San Antonio,78211,San Antonio Property Owner 3891,San Antonio Builders LLC 1,(210) 732-6398,101188,ISSUED,District 8
SA25114891,2025-11-10,ADDITION,San Antonio Project 3892,Construction work at 3263 Broadway,2678 Main St,San Antonio,78292,San Antonio Property Owner 3892,San Antonio Builders LLC 2,(210) 888-7551,488420,APPROVED,District 8
SA25114892,2025-11-11,NEW CONSTRUCTION,San Antonio Project 3893,Construction work at 4025 Commerce St,1371 Houston St,San Antonio,78262,San Antonio Property Owner 3893,San Antonio Builders LLC 3,(210) 438-1059,432894,APPROVED,District 9
SA25114893,2025-11-18,PLUMBING,San Antonio Project 3894,Construction work at 3397 Houston St,7202 Broadway,San Antonio,78222,San Antonio Property Owner 3894,San Antonio Builders LLC 4,(210) 754-2004,85345,APPROVED,District 6
SA25114894,2025-10-30,REMODEL,San Antonio Project 3895,Construction work at 499 Main St,8344 Houston St,San Antonio,78223,San Antonio Property Owner 3895,San Antonio Builders LLC 5,(210) 613-7619,73987,FINALED,District 2
SA25114895,2025-11-14,REPAIR,San Antonio Project 3896,Construction work at 5676 Commerce St,1251 Commerce St,San Antonio,78263,San Antonio Property Owner 3896,San Antonio Builders LLC 6,(210) 857-7478,398495,ISSUED,District 2
SA25114896,2025-11-08,ADDITION,San Antonio Project 3897,Construction work at 522 Main St,3245 Houston St,San Antonio,78235,San Antonio Property Owner 3897,San Antonio Builders LLC 7,(210) 685-3965,70710,APPROVED,District 4
SA25114897,2025-10-31,NEW CONSTRUCTION,San Antonio Project 3898,Construction work at 3179 Broadway,5536 Main St,San Antonio,78213,San Antonio Property Owner 3898,San Antonio Builders LLC 8,(210) 232-9339,238933,ISSUED,District 1
SA25114898,2025-11-18,ADDITION,San Antonio Project 3899,Construction work at 8997 Main St,2871 Commerce St,San Antonio,78290,San Antonio Property Owner 3899,San Antonio Builders LLC 9,(210) 375-1011,131002,PENDING,District 9
SA25114899,2025-11-01,REPAIR,San Antonio Project 3900,Construction work at 2844 Houston St,8976 Broadway,San Antonio,78222,San Antonio Property Owner 3900,San Antonio Builders LLC 10,(210) 697-7558,369682,APPROVED,District 6
SA25114900,2025-11-21,ELECTRICAL,San Antonio Project 3901,Construction work at 6939 Broadway,4860 Houston St,San Antonio,78215,San Antonio Property Owner 3901,San Antonio Builders LLC 1,(210) 964-2395,317855,PENDING,District 7
SA25114901,2025-11-19,REMODEL,San Antonio Project 3902,Construction work at 4950 San Pedro Ave,5899 Main St,San Antonio,78255,San Antonio Property Owner 3902,San Antonio Builders LLC 2,(210) 503-3511,250436,PENDING,District 2
SA25114902,2025-11-06,REPAIR,San Antonio Project 3903,Construction work at 1001 Commerce St,4840 Commerce St,San Antonio,78231,San Antonio Property Owner 3903,San Antonio Builders LLC 3,(210) 702-2415,161773,ISSUED,District 4
SA25114903,2025-11-24,REMODEL,San Antonio Project 3904,Construction work at 3163 Main St,656 Houston St,San Antonio,78261,San Antonio Property Owner 3904,San Antonio Builders LLC 4,(210) 822-5798,117818,ISSUED,District 9
SA25114904,2025-11-06,REPAIR,San Antonio Project 3905,Construction work at 2033 Commerce St,4590 Houston St,San Antonio,78253,San Antonio Property Owner 3905,San Antonio Builders LLC 5,(210) 629-2925,288636,FINALED,District 7
SA25114905,2025-11-18,REPAIR,San Antonio Project 3906,Construction work at 1804 Main St,6128 Houston St,San Antonio,78222,San Antonio Property Owner 3906,San Antonio Builders LLC 6,(210) 339-6333,256440,ISSUED,District 10
SA25114906,2025-11-08,REPAIR,San Antonio Project 3907,Construction work at 2847 Broadway,2897 San Pedro Ave,San Antonio,78282,San Antonio Property Owner 3907,San Antonio Builders LLC 7,(210) 378-8658,171103,PENDING,District 5
SA25114907,2025-11-05,REMODEL,San Antonio Project 3908,Construction work at 8614 San Pedro Ave,3628 Houston St,San Antonio,78259,San Antonio Property Owner 3908,San Antonio Builders LLC 8,(210) 219-7211,423857,ISSUED,District 2
SA25114908,2025-11-25,ADDITION,San Antonio Project 3909,Construction work at 5785 Commerce St,2604 Broadway,San Antonio,78272,San Antonio Property Owner 3909,San Antonio Builders LLC 9,(210) 361-9039,71079,APPROVED,District 7
SA25114909,2025-11-27,NEW CONSTRUCTION,San Antonio Project 3910,Construction work at 3560 San Pedro Ave,9460 San Pedro Ave,San Antonio,78279,San Antonio Property Owner 3910,San Antonio Builders LLC 10,(210) 402-2489,85086,ISSUED,District 1
SA25114910,2025-11-26,PLUMBING,San Antonio Project 3911,Construction work at 3216 Main St,8447 Houston St,San Antonio,78243,San Antonio Property Owner 3911,San Antonio Builders LLC 1,(210) 531-1724,428080,PENDING,District 10
SA25114911,2025-11-03,REMODEL,San Antonio Project 3912,Construction work at 6600 Main St,1479 Commerce St,San Antonio,78284,San Antonio Property Owner 3912,San Antonio Builders LLC 2,(210) 409-4488,478954,APPROVED,District 4
SA25114912,2025-11-21,PLUMBING,San Antonio Project 3913,Construction work at 4011 Broadway,5639 Main St,San Antonio,78295,San Antonio Property Owner 3913,San Antonio Builders LLC 3,(210) 388-6826,208234,FINALED,District 6
SA25114913,2025-11-08,ADDITION,San Antonio Project 3914,Construction work at 7673 Main St,9031 Commerce St,San Antonio,78253,San Antonio Property Owner 3914,San Antonio Builders LLC 4,(210) 981-5032,433855,APPROVED,District 1
SA25114914,2025-11-02,ELECTRICAL,San Antonio Project 3915,Construction work at 4735 Broadway,1812 Main St,San Antonio,78239,San Antonio Property Owner 3915,San Antonio Builders LLC 5,(210) 775-5782,286420,FINALED,District 6
SA25114915,2025-11-11,REPAIR,San Antonio Project 3916,Construction work at 8340 Main St,7811 Houston St,San Antonio,78212,San Antonio Property Owner 3916,San Antonio Builders LLC 6,(210) 496-1971,440669,PENDING,District 5
SA25114916,2025-11-13,PLUMBING,San Antonio Project 3917,Construction work at 5617 Houston St,3177 Main St,San Antonio,78267,San Antonio Property Owner 3917,San Antonio Builders LLC 7,(210) 420-3642,158843,APPROVED,District 2
SA25114917,2025-11-27,ELECTRICAL,San Antonio Project 3918,Construction work at 897 Broadway,8546 Broadway,San Antonio,78272,San Antonio Property Owner 3918,San Antonio Builders LLC 8,(210) 780-4064,278537,ISSUED,District 4
SA25114918,2025-11-07,ADDITION,San Antonio Project 3919,Construction work at 2212 Houston St,6598 San Pedro Ave,San Antonio,78212,San Antonio Property Owner 3919,San Antonio Builders LLC 9,(210) 253-8717,405742,FINALED,District 10
SA25114919,2025-11-19,REPAIR,San Antonio Project 3920,Construction work at 8963 Houston St,503 Broadway,San Antonio,78258,San Antonio Property Owner 3920,San Antonio Builders LLC 10,(210) 212-6138,311379,ISSUED,District 9
SA25114920,2025-10-30,NEW CONSTRUCTION,San Antonio Project 3921,Construction work at 3511 San Pedro Ave,7776 Main St,San Antonio,78245,San Antonio Property Owner 3921,San Antonio Builders LLC 1,(210) 211-2400,145451,ISSUED,District 2
SA25114921,2025-11-06,REPAIR,San Antonio Project 3922,Construction work at 7814 Houston St,8498 Houston St,San Antonio,78260,San Antonio Property Owner 3922,San Antonio Builders LLC 2,(210) 886-9152,479194,PENDING,District 4
SA25114922,2025-11-08,ADDITION,San Antonio Project 3923,Construction work at 8958 Commerce St,4161 San Pedro Ave,San Antonio,78243,San Antonio Property Owner 3923,San Antonio Builders LLC 3,(210) 251-9779,401218,APPROVED,District 2
SA25114923,2025-11-13,REMODEL,San Antonio Project 3924,Construction work at 6966 Broadway,9172 Houston St,San Antonio,78296,San Antonio Property Owner 3924,San Antonio Builders LLC 4,(210) 961-4957,291889,ISSUED,District 6
SA25114924,2025-11-18,NEW CONSTRUCTION,San Antonio Project 3925,Construction work at 9704 Commerce St,8879 Commerce St,San Antonio,78268,San Antonio Property Owner 3925,San Antonio Builders LLC 5,(210) 619-8241,115810,ISSUED,District 2
SA25114925,2025-11-04,PLUMBING,San Antonio Project 3926,Construction work at 1550 Commerce St,7138 San Pedro Ave,San Antonio,78215,San Antonio Property Owner 3926,San Antonio Builders LLC 6,(210) 788-4286,82281,PENDING,District 5
SA25114926,2025-11-09,ELECTRICAL,San Antonio Project 3927,Construction work at 5529 Main St,7883 Main St,San Antonio,78271,San Antonio Property Owner 3927,San Antonio Builders LLC 7,(210) 523-7095,91806,PENDING,District 10
SA25114927,2025-11-08,REMODEL,San Antonio Project 3928,Construction work at 9679 Commerce St,8672 Broadway,San Antonio,78267,San Antonio Property Owner 3928,San Antonio Builders LLC 8,(210) 731-9806,456975,FINALED,District 2
