permit_number,issue_date,work_type,project_name,description,address,city,zip_code,owner_name,contractor,contractor_phone,estimated_cost,status,council_district
NSH251113730,2025-11-12,ELECTRICAL,Electrical Project,ELECTRICAL at 7965 West End Ave,7965 West End Ave,Nashville,37208,Anderson Group,Nashville Builders LLC,(615) 501-4645,17005,APPROVED,2
NSH251013731,2025-10-31,ALTERATION,Alteration Project,ALTERATION at 3796 Broadway,3796 Broadway,Nashville,37204,Johnson Properties,East Nashville Construction,(615) 468-3501,60576,APPROVED,2
NSH251113732,2025-11-03,PLUMBING,Plumbing Project,PLUMBING at 7216 Franklin Pike,7216 Franklin Pike,Nashville,37206,Smith Development LLC,Nashville Builders LLC,N/A,75968,PENDING,2
NSH251113733,2025-11-22,ADDITION,Addition Project,ADDITION at 8212 Church St,8212 Church St,Nashville,37215,Wilson Properties,Nashville Home Improvement,(615) 811-1294,95968,PENDING,4
NSH251013734,2025-10-30,COMMERCIAL,Commercial Project,COMMERCIAL at 6409 Dickerson Pike,6409 Dickerson Pike,Nashville,37204,Johnson Properties,Brentwood Builders Inc,(615) 385-8125,701411,PENDING,5
NSH251113735,2025-11-09,COMMERCIAL,Commercial Project,COMMERCIAL at 865 West End Ave,865 West End Ave,Nashville,37204,Brown Holdings,Volunteer State Contractors,(615) 321-3155,360032,FINAL,19
NSH251113736,2025-11-17,DEMOLITION,Demolition Project,DEMOLITION at 3148 Dickerson Pike,3148 Dickerson Pike,Nashville,37208,Brown Holdings,Franklin Construction,N/A,58779,FINAL,2
NSH251113737,2025-11-14,REMODEL,Remodel Project,REMODEL at 9067 21st Ave,9067 21st Ave,Nashville,37211,Wilson Properties,Volunteer State Contractors,(615) 447-6014,450585,PENDING,21
NSH251113738,2025-11-06,MECHANICAL,Mechanical Project,MECHANICAL at 7185 Hillsboro Pike,7185 Hillsboro Pike,Nashville,37215,Williams Ventures,East Nashville Construction,(615) 648-2185,79388,FINAL,7
NSH251113739,2025-11-15,MECHANICAL,Mechanical Project,MECHANICAL at 8666 West End Ave,8666 West End Ave,Nashville,37206,Brown Holdings,East Nashville Construction,(615) 758-6473,40122,APPROVED,34
NSH251113740,2025-11-14,REPAIR,Repair Project,REPAIR at 1834 Charlotte Ave,1834 Charlotte Ave,Nashville,37211,Brown Holdings,Music City Construction,(615) 684-8343,93302,APPROVED,20
NSH251113741,2025-11-10,ELECTRICAL,Electrical Project,ELECTRICAL at 3229 Church St,3229 Church St,Nashville,37206,Martinez LLC,Franklin Construction,N/A,80754,APPROVED,6
NSH251113742,2025-11-02,ELECTRICAL,Electrical Project,ELECTRICAL at 2140 Lebanon Pike,2140 Lebanon Pike,Nashville,37215,Johnson Properties,Volunteer State Contractors,(615) 471-3839,60155,APPROVED,21
NSH251113743,2025-11-11,ROOFING,Roofing Project,ROOFING at 7413 Woodland St,7413 Woodland St,Nashville,37203,Miller Construction,Nashville Home Improvement,N/A,29902,APPROVED,4
NSH251113744,2025-11-15,ADDITION,Addition Project,ADDITION at 8942 Broadway,8942 Broadway,Nashville,37203,Anderson Group,Tennessee Premier Builders,(615) 252-3560,424373,APPROVED,1
NSH251113745,2025-11-17,ELECTRICAL,Electrical Project,ELECTRICAL at 1563 Murfreesboro Pike,1563 Murfreesboro Pike,Nashville,37205,Wilson Properties,Green Hills Builders,(615) 932-9615,22087,PENDING,2
NSH251013746,2025-10-31,PLUMBING,Plumbing Project,PLUMBING at 8507 21st Ave,8507 21st Ave,Nashville,37204,Brown Holdings,Brentwood Builders Inc,(615) 395-2458,20313,ISSUED,3
NSH251113747,2025-11-21,ADDITION,Addition Project,ADDITION at 6061 Murfreesboro Pike,6061 Murfreesboro Pike,Nashville,37211,Smith Development LLC,Tennessee Premier Builders,(615) 555-6497,246017,PENDING,21
NSH251113748,2025-11-10,REPAIR,Repair Project,REPAIR at 855 21st Ave,855 21st Ave,Nashville,37201,Johnson Properties,Brentwood Builders Inc,(615) 741-7873,70383,PENDING,22
NSH251013749,2025-10-30,COMMERCIAL,Commercial Project,COMMERCIAL at 6589 Broadway,6589 Broadway,Nashville,37212,Smith Development LLC,N/A,(615) 975-2291,273402,ISSUED,33
NSH251113750,2025-11-27,PLUMBING,Plumbing Project,PLUMBING at 1175 Woodland St,1175 Woodland St,Nashville,37209,Martinez LLC,Tennessee Premier Builders,N/A,38673,ISSUED,2
NSH251113751,2025-11-13,ELECTRICAL,Electrical Project,ELECTRICAL at 848 21st Ave,848 21st Ave,Nashville,37211,Johnson Properties,Franklin Construction,(615) 554-8878,45020,PENDING,6
NSH251113752,2025-11-22,DEMOLITION,Demolition Project,DEMOLITION at 3238 Murfreesboro Pike,3238 Murfreesboro Pike,Nashville,37209,Brown Holdings,Music City Construction,(615) 575-1841,38399,ISSUED,1
NSH251113753,2025-11-20,PLUMBING,Plumbing Project,PLUMBING at 5419 Lebanon Pike,5419 Lebanon Pike,Nashville,37211,Thomas Enterprises,Green Hills Builders,(615) 898-8262,26428,FINAL,20
NSH251113754,2025-11-05,REPAIR,Repair Project,REPAIR at 2223 Franklin Pike,2223 Franklin Pike,Nashville,37212,Martinez LLC,Volunteer State Contractors,(615) 399-1121,87415,FINAL,5
NSH251113755,2025-11-26,ELECTRICAL,Electrical Project,ELECTRICAL at 9634 21st Ave,9634 21st Ave,Nashville,37205,Davis Investments,Brentwood Builders Inc,N/A,53758,ISSUED,7
NSH251113756,2025-11-08,ADDITION,Addition Project,ADDITION at 9971 West End Ave,9971 West End Ave,Nashville,37211,Wilson Properties,Music City Construction,(615) 697-8678,269621,APPROVED,7
NSH251113757,2025-11-22,ELECTRICAL,Electrical Project,ELECTRICAL at 3752 Charlotte Ave,3752 Charlotte Ave,Nashville,37208,Johnson Properties,N/A,N/A,82898,APPROVED,4
NSH251113758,2025-11-11,ROOFING,Roofing Project,ROOFING at 1562 Charlotte Ave,1562 Charlotte Ave,Nashville,37215,Williams Ventures,N/A,(615) 594-6986,44281,PENDING,7
NSH251113759,2025-11-22,REPAIR,Repair Project,REPAIR at 7296 Lebanon Pike,7296 Lebanon Pike,Nashville,37212,Smith Development LLC,N/A,(615) 341-1165,83542,FINAL,33
NSH251113760,2025-11-02,COMMERCIAL,Commercial Project,COMMERCIAL at 1304 Charlotte Ave,1304 Charlotte Ave,Nashville,37201,Johnson Properties,Tennessee Premier Builders,(615) 389-2062,1136773,PENDING,19
NSH251113761,2025-11-23,MECHANICAL,Mechanical Project,MECHANICAL at 8401 Hillsboro Pike,8401 Hillsboro Pike,Nashville,37215,Thomas Enterprises,Volunteer State Contractors,(615) 610-1688,94352,APPROVED,5
NSH251113762,2025-11-08,REPAIR,Repair Project,REPAIR at 5534 Franklin Pike,5534 Franklin Pike,Nashville,37208,Miller Construction,Cumberland Construction Co,(615) 730-2509,20456,ISSUED,3
NSH251113763,2025-11-01,DEMOLITION,Demolition Project,DEMOLITION at 4411 21st Ave,4411 21st Ave,Nashville,37211,Anderson Group,Green Hills Builders,N/A,27985,APPROVED,7
NSH251113764,2025-11-23,ELECTRICAL,Electrical Project,ELECTRICAL at 4757 Dickerson Pike,4757 Dickerson Pike,Nashville,37208,Williams Ventures,Tennessee Premier Builders,(615) 471-9987,98834,APPROVED,4
NSH251113765,2025-11-25,COMMERCIAL,Commercial Project,COMMERCIAL at 8453 Broadway,8453 Broadway,Nashville,37201,Miller Construction,Nashville Home Improvement,(615) 639-3692,444653,FINAL,19
NSH251113766,2025-11-22,DEMOLITION,Demolition Project,DEMOLITION at 6579 West End Ave,6579 West End Ave,Nashville,37203,Wilson Properties,Volunteer State Contractors,(615) 978-3157,90962,ISSUED,21
NSH251113767,2025-11-01,REMODEL,Remodel Project,REMODEL at 4965 Franklin Pike,4965 Franklin Pike,Nashville,37206,Martinez LLC,N/A,(615) 495-5453,322404,APPROVED,5
NSH251113768,2025-11-19,RESIDENTIAL,Residential Project,RESIDENTIAL at 6822 Murfreesboro Pike,6822 Murfreesboro Pike,Nashville,37205,Wilson Properties,Nashville Builders LLC,(615) 339-7015,6046,FINAL,19
NSH251113769,2025-11-16,ALTERATION,Alteration Project,ALTERATION at 7889 Lebanon Pike,7889 Lebanon Pike,Nashville,37206,Anderson Group,Nashville Builders LLC,(615) 921-7135,21688,APPROVED,35
NSH251113770,2025-11-25,RESIDENTIAL,Residential Project,RESIDENTIAL at 1975 Charlotte Ave,1975 Charlotte Ave,Nashville,37215,Smith Development LLC,Brentwood Builders Inc,(615) 688-4075,29417,APPROVED,3
NSH251113771,2025-11-21,ELECTRICAL,Electrical Project,ELECTRICAL at 2560 Murfreesboro Pike,2560 Murfreesboro Pike,Nashville,37206,Brown Holdings,Music City Construction,(615) 949-8530,72406,ISSUED,21
NSH251113772,2025-11-23,ADDITION,Addition Project,ADDITION at 6330 Church St,6330 Church St,Nashville,37201,Thomas Enterprises,Nashville Home Improvement,(615) 296-4075,475087,PENDING,4
NSH251113773,2025-11-25,ADDITION,Addition Project,ADDITION at 2617 Nolensville Pike,2617 Nolensville Pike,Nashville,37215,Smith Development LLC,East Nashville Construction,(615) 217-8759,317074,ISSUED,1
NSH251113774,2025-11-27,REMODEL,Remodel Project,REMODEL at 8184 Franklin Pike,8184 Franklin Pike,Nashville,37206,Martinez LLC,N/A,(615) 412-2240,351365,APPROVED,21
NSH251113775,2025-11-22,ELECTRICAL,Electrical Project,ELECTRICAL at 445 Broadway,445 Broadway,Nashville,37211,Anderson Group,Volunteer State Contractors,(615) 379-2756,69137,APPROVED,22
NSH251013776,2025-10-29,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 4770 Woodland St,4770 Woodland St,Nashville,37211,Smith Development LLC,N/A,N/A,1414142,FINAL,1
NSH251113777,2025-11-15,REMODEL,Remodel Project,REMODEL at 7677 Woodland St,7677 Woodland St,Nashville,37212,Wilson Properties,Volunteer State Contractors,(615) 625-5934,100596,FINAL,33
NSH251113778,2025-11-15,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 8365 West End Ave,8365 West End Ave,Nashville,37206,Williams Ventures,Nashville Home Improvement,(615) 634-8583,229403,ISSUED,3
NSH251113779,2025-11-24,MECHANICAL,Mechanical Project,MECHANICAL at 6501 Charlotte Ave,6501 Charlotte Ave,Nashville,37201,Wilson Properties,Tennessee Premier Builders,(615) 990-5513,20503,PENDING,19
NSH251113780,2025-11-10,REPAIR,Repair Project,REPAIR at 1745 Nolensville Pike,1745 Nolensville Pike,Nashville,37206,Thomas Enterprises,Cumberland Construction Co,(615) 624-4668,64842,PENDING,20
NSH251113781,2025-11-05,RESIDENTIAL,Residential Project,RESIDENTIAL at 5076 Nolensville Pike,5076 Nolensville Pike,Nashville,37203,Miller Construction,Nashville Builders LLC,(615) 407-2385,29415,PENDING,35
NSH251113782,2025-11-05,RESIDENTIAL,Residential Project,RESIDENTIAL at 1802 Dickerson Pike,1802 Dickerson Pike,Nashville,37208,Anderson Group,Nashville Builders LLC,(615) 723-6718,44535,APPROVED,5
NSH251113783,2025-11-09,REMODEL,Remodel Project,REMODEL at 5992 Nolensville Pike,5992 Nolensville Pike,Nashville,37201,Davis Investments,Tennessee Premier Builders,N/A,224337,APPROVED,1
NSH251113784,2025-11-24,ELECTRICAL,Electrical Project,ELECTRICAL at 3482 Woodland St,3482 Woodland St,Nashville,37212,Johnson Properties,Music City Construction,(615) 387-4443,40043,APPROVED,19
NSH251113785,2025-11-17,ELECTRICAL,Electrical Project,ELECTRICAL at 6532 Hillsboro Pike,6532 Hillsboro Pike,Nashville,37215,Smith Development LLC,Volunteer State Contractors,N/A,34291,ISSUED,2
NSH251113786,2025-11-20,ROOFING,Roofing Project,ROOFING at 2725 West End Ave,2725 West End Ave,Nashville,37205,Anderson Group,Tennessee Premier Builders,N/A,85951,FINAL,5
NSH251113787,2025-11-17,REPAIR,Repair Project,REPAIR at 5350 Woodland St,5350 Woodland St,Nashville,37205,Wilson Properties,Tennessee Premier Builders,(615) 600-3523,50056,FINAL,5
NSH251113788,2025-11-28,REPAIR,Repair Project,REPAIR at 7953 Broadway,7953 Broadway,Nashville,37201,Wilson Properties,Music City Construction,(615) 691-8237,11751,APPROVED,6
NSH251113789,2025-11-17,COMMERCIAL,Commercial Project,COMMERCIAL at 1952 Church St,1952 Church St,Nashville,37203,Brown Holdings,Cumberland Construction Co,(615) 694-4752,1108244,FINAL,3
NSH251113790,2025-11-25,DEMOLITION,Demolition Project,DEMOLITION at 6002 Hillsboro Pike,6002 Hillsboro Pike,Nashville,37201,Martinez LLC,Nashville Home Improvement,N/A,47325,ISSUED,34
NSH251113791,2025-11-28,DEMOLITION,Demolition Project,DEMOLITION at 3363 Murfreesboro Pike,3363 Murfreesboro Pike,Nashville,37206,Miller Construction,Tennessee Premier Builders,(615) 486-3406,92292,ISSUED,20
NSH251113792,2025-11-18,ALTERATION,Alteration Project,ALTERATION at 5571 Hillsboro Pike,5571 Hillsboro Pike,Nashville,37215,Smith Development LLC,N/A,(615) 629-2629,27176,APPROVED,3
NSH251113793,2025-11-19,PLUMBING,Plumbing Project,PLUMBING at 8481 Dickerson Pike,8481 Dickerson Pike,Nashville,37205,Martinez LLC,N/A,N/A,71980,FINAL,33
NSH251113794,2025-11-14,ADDITION,Addition Project,ADDITION at 8991 West End Ave,8991 West End Ave,Nashville,37201,Anderson Group,Music City Construction,N/A,80136,ISSUED,5
NSH251113795,2025-11-19,RESIDENTIAL,Residential Project,RESIDENTIAL at 4797 West End Ave,4797 West End Ave,Nashville,37209,Johnson Properties,Cumberland Construction Co,(615) 234-8321,31935,PENDING,19
NSH251113796,2025-11-24,REMODEL,Remodel Project,REMODEL at 3833 Church St,3833 Church St,Nashville,37205,Anderson Group,Franklin Construction,N/A,396121,APPROVED,34
NSH251113797,2025-11-28,ADDITION,Addition Project,ADDITION at 6927 Murfreesboro Pike,6927 Murfreesboro Pike,Nashville,37206,Brown Holdings,Green Hills Builders,N/A,251081,PENDING,4
NSH251113798,2025-11-15,PLUMBING,Plumbing Project,PLUMBING at 441 Murfreesboro Pike,441 Murfreesboro Pike,Nashville,37206,Martinez LLC,Green Hills Builders,(615) 732-2866,8074,FINAL,3
NSH251113799,2025-11-08,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 4180 Dickerson Pike,4180 Dickerson Pike,Nashville,37205,Smith Development LLC,Nashville Builders LLC,N/A,209644,FINAL,1
NSH251113800,2025-11-25,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 1783 Lebanon Pike,1783 Lebanon Pike,Nashville,37211,Thomas Enterprises,N/A,(615) 679-4848,1405269,APPROVED,33
NSH251113801,2025-11-14,DEMOLITION,Demolition Project,DEMOLITION at 8664 Dickerson Pike,8664 Dickerson Pike,Nashville,37208,Johnson Properties,Nashville Builders LLC,N/A,84676,ISSUED,3
NSH251113802,2025-11-13,ROOFING,Roofing Project,ROOFING at 8320 Nolensville Pike,8320 Nolensville Pike,Nashville,37206,Wilson Properties,Cumberland Construction Co,N/A,15891,PENDING,5
NSH251113803,2025-11-28,PLUMBING,Plumbing Project,PLUMBING at 1257 Lebanon Pike,1257 Lebanon Pike,Nashville,37205,Martinez LLC,Nashville Home Improvement,(615) 908-1942,97250,APPROVED,34
NSH251113804,2025-11-27,ROOFING,Roofing Project,ROOFING at 5388 Murfreesboro Pike,5388 Murfreesboro Pike,Nashville,37203,Brown Holdings,Volunteer State Contractors,N/A,16565,APPROVED,5
NSH251113805,2025-11-14,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 5826 West End Ave,5826 West End Ave,Nashville,37209,Smith Development LLC,Tennessee Premier Builders,(615) 212-1294,492347,PENDING,3
NSH251113806,2025-11-23,REPAIR,Repair Project,REPAIR at 6244 Charlotte Ave,6244 Charlotte Ave,Nashville,37215,Smith Development LLC,Nashville Home Improvement,N/A,22607,APPROVED,35
NSH251113807,2025-11-07,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 4071 Charlotte Ave,4071 Charlotte Ave,Nashville,37215,Martinez LLC,East Nashville Construction,N/A,584378,ISSUED,35
NSH251113808,2025-11-04,PLUMBING,Plumbing Project,PLUMBING at 3392 21st Ave,3392 21st Ave,Nashville,37208,Johnson Properties,N/A,(615) 906-6282,50563,PENDING,22
NSH251113809,2025-11-08,MECHANICAL,Mechanical Project,MECHANICAL at 2366 West End Ave,2366 West End Ave,Nashville,37206,Davis Investments,Cumberland Construction Co,(615) 450-1745,83083,ISSUED,35
NSH251113810,2025-11-04,ELECTRICAL,Electrical Project,ELECTRICAL at 154 Dickerson Pike,154 Dickerson Pike,Nashville,37212,Miller Construction,Cumberland Construction Co,(615) 433-4069,28093,PENDING,19
NSH251113811,2025-11-08,ALTERATION,Alteration Project,ALTERATION at 4822 Lebanon Pike,4822 Lebanon Pike,Nashville,37205,Miller Construction,Green Hills Builders,(615) 376-5506,15806,APPROVED,6
NSH251113812,2025-11-16,ALTERATION,Alteration Project,ALTERATION at 6757 Franklin Pike,6757 Franklin Pike,Nashville,37215,Anderson Group,N/A,(615) 908-9080,56926,ISSUED,5
NSH251113813,2025-11-27,MECHANICAL,Mechanical Project,MECHANICAL at 7649 Broadway,7649 Broadway,Nashville,37201,Davis Investments,East Nashville Construction,N/A,29625,FINAL,6
NSH251113814,2025-11-03,REPAIR,Repair Project,REPAIR at 3773 Hillsboro Pike,3773 Hillsboro Pike,Nashville,37201,Johnson Properties,Franklin Construction,(615) 238-3575,7506,FINAL,34
NSH251113815,2025-11-12,ADDITION,Addition Project,ADDITION at 5020 Nolensville Pike,5020 Nolensville Pike,Nashville,37201,Miller Construction,N/A,(615) 735-9853,400896,ISSUED,19
NSH251113816,2025-11-17,PLUMBING,Plumbing Project,PLUMBING at 835 21st Ave,835 21st Ave,Nashville,37211,Johnson Properties,Volunteer State Contractors,(615) 229-9390,34119,ISSUED,21
NSH251113817,2025-11-23,REMODEL,Remodel Project,REMODEL at 7551 Nolensville Pike,7551 Nolensville Pike,Nashville,37209,Thomas Enterprises,Franklin Construction,N/A,443278,PENDING,19
NSH251113818,2025-11-21,ADDITION,Addition Project,ADDITION at 965 Lebanon Pike,965 Lebanon Pike,Nashville,37203,Miller Construction,Music City Construction,N/A,385397,ISSUED,34
NSH251113819,2025-11-03,RESIDENTIAL,Residential Project,RESIDENTIAL at 9868 Church St,9868 Church St,Nashville,37203,Miller Construction,N/A,(615) 244-2834,73476,FINAL,2
NSH251113820,2025-11-14,REMODEL,Remodel Project,REMODEL at 5693 Hillsboro Pike,5693 Hillsboro Pike,Nashville,37215,Smith Development LLC,N/A,(615) 304-9344,442874,APPROVED,19
NSH251113821,2025-11-23,ROOFING,Roofing Project,ROOFING at 1334 Dickerson Pike,1334 Dickerson Pike,Nashville,37203,Davis Investments,Music City Construction,(615) 415-6646,83517,FINAL,22
NSH251113822,2025-11-17,ELECTRICAL,Electrical Project,ELECTRICAL at 4867 Dickerson Pike,4867 Dickerson Pike,Nashville,37209,Brown Holdings,Brentwood Builders Inc,(615) 985-5388,49726,ISSUED,20
NSH251113823,2025-11-27,ROOFING,Roofing Project,ROOFING at 3836 West End Ave,3836 West End Ave,Nashville,37201,Smith Development LLC,Brentwood Builders Inc,(615) 542-1966,91739,FINAL,1
NSH251113824,2025-11-06,COMMERCIAL,Commercial Project,COMMERCIAL at 5406 West End Ave,5406 West End Ave,Nashville,37215,Davis Investments,East Nashville Construction,N/A,716911,PENDING,34
NSH251013825,2025-10-31,COMMERCIAL,Commercial Project,COMMERCIAL at 7779 Charlotte Ave,7779 Charlotte Ave,Nashville,37208,Martinez LLC,Franklin Construction,(615) 382-9062,1462934,APPROVED,35
NSH251113826,2025-11-20,REPAIR,Repair Project,REPAIR at 9326 Dickerson Pike,9326 Dickerson Pike,Nashville,37212,Davis Investments,N/A,(615) 417-4806,9707,FINAL,3
NSH251113827,2025-11-02,REPAIR,Repair Project,REPAIR at 7395 Dickerson Pike,7395 Dickerson Pike,Nashville,37201,Williams Ventures,Nashville Builders LLC,(615) 539-4691,53687,PENDING,19
NSH251013828,2025-10-30,ALTERATION,Alteration Project,ALTERATION at 3579 Lebanon Pike,3579 Lebanon Pike,Nashville,37204,Johnson Properties,Green Hills Builders,(615) 843-6886,22179,FINAL,33
NSH251113829,2025-11-27,REMODEL,Remodel Project,REMODEL at 3751 Church St,3751 Church St,Nashville,37201,Anderson Group,Franklin Construction,(615) 597-3652,489432,FINAL,3
NSH251113830,2025-11-02,ELECTRICAL,Electrical Project,ELECTRICAL at 9153 West End Ave,9153 West End Ave,Nashville,37208,Johnson Properties,Tennessee Premier Builders,(615) 319-9411,80246,APPROVED,21
NSH251113831,2025-11-15,COMMERCIAL,Commercial Project,COMMERCIAL at 6680 Murfreesboro Pike,6680 Murfreesboro Pike,Nashville,37204,Martinez LLC,Brentwood Builders Inc,N/A,676958,APPROVED,34
NSH251113832,2025-11-09,DEMOLITION,Demolition Project,DEMOLITION at 5267 Woodland St,5267 Woodland St,Nashville,37209,Johnson Properties,Franklin Construction,N/A,29162,FINAL,4
NSH251113833,2025-11-13,ADDITION,Addition Project,ADDITION at 8133 Nolensville Pike,8133 Nolensville Pike,Nashville,37205,Wilson Properties,N/A,(615) 441-8474,391567,FINAL,19
NSH251113834,2025-11-27,ELECTRICAL,Electrical Project,ELECTRICAL at 875 West End Ave,875 West End Ave,Nashville,37203,Davis Investments,Cumberland Construction Co,(615) 470-9565,33615,FINAL,1
